storeid,productid,numInStock
17,721857506010,61
17,467615168772,114
17,527453991710,82
17,669515708071,53
17,308440276732,126
17,986065693858,145
17,702830548447,99
17,578705048123,96
17,933914210509,65
17,630929030795,63
17,127026679653,108
17,828509049873,65
17,514254550616,81
17,400930079611,72
17,274761600136,134
17,113476782830,73
17,698718941817,114
17,334074319971,129
17,334425348148,88
17,590034051433,148
17,894482053097,106
17,803607788754,69
17,312237459250,91
17,317663070530,111
17,862174790606,52
17,420756960291,69
17,941976384328,98
17,875605607431,93
17,875125493289,105
17,578147508823,145
17,618570550236,149
17,103362565865,88
17,902956788286,59
17,534109743798,83
17,172950643766,103
18,814141265887,124
18,483738463713,86
18,203262278452,123
18,419446364450,110
18,558886167633,105
18,398900612810,109
18,144568875894,53
18,482340522139,72
18,330700905340,95
18,925173129386,144
18,836900805029,140
18,556388862616,149
18,118389501460,94
18,698718941817,132
18,377848719039,70
18,108326062706,132
18,189470486214,83
18,882152991390,142
18,126834215166,111
18,933914210509,86
18,696368469198,57
18,952550789390,101
18,649921994715,53
18,569219762080,106
18,409542246104,77
18,113476782830,107
18,159425007904,121
18,506298714832,72
18,554521191996,146
18,706236730898,70
18,199968033019,102
18,252522255166,101
18,765572003296,125
18,381299535788,75
18,421337093409,94
18,945012228482,86
18,140903716305,103
18,754664511022,143
18,775611741635,87
18,557899454410,71
18,803607788754,63
18,180531962334,149
18,925484684473,130
18,450659382698,110
18,643925479319,75
18,349435998924,99
18,633320411611,107
18,679453075525,80
18,297083512852,57
18,896919583724,139
18,227635917829,69
18,246144606961,123
18,290827207620,59
18,776538360607,83
18,718971287692,91
18,174237001203,97
18,572878568883,104
18,642234808130,98
18,740581174440,74
18,412348931569,69
18,308440276732,59
18,284083366181,50
18,525199185853,133
18,103362565865,70
18,722946564026,92
18,208174494479,54
18,877194198700,104
18,887528437482,130
18,168074802141,144
18,261188186216,138
18,948543507361,107
18,430946284790,104
18,979700065093,125
18,134390993040,115
18,488529033803,131
18,536851950801,111
18,702421087613,106
18,167742802915,120
18,523196696835,128
18,210526151030,52
18,308792010934,113
18,205930062465,105
18,467986934495,136
18,629919786056,133
18,654563447110,100
18,875605607431,140
18,669515708071,112
18,264132323061,69
18,893005812666,75
18,419481071217,146
18,435122760857,61
18,750886611187,125
18,400930079611,134
18,547244118460,57
18,380734371410,97
18,646511826677,146
18,411067277447,81
18,294993047536,69
18,154554749200,146
18,67014520356,131
18,578147508823,100
18,567657950596,116
18,636021875565,108
18,566877828296,131
18,511511692317,67
18,996103067914,101
18,608852371253,64
18,863129185304,88
19,996103067914,138
19,893005812666,91
19,569219762080,82
19,265444172694,73
19,159425007904,147
19,646511826677,99
19,833663232208,124
19,144568875894,104
19,873640709962,95
19,862174790606,88
19,364745567029,67
19,199968033019,93
19,600770885624,76
19,636021875565,149
19,547685258313,117
19,506298714832,122
19,373709485267,118
19,633320411611,52
19,654563447110,90
19,589814450967,127
19,140903716305,150
19,979700065093,84
19,154554749200,132
19,322758894316,120
19,769357296879,60
19,227635917829,109
19,945312847530,87
19,836900805029,147
19,576518370019,60
19,814141265887,54
19,692492393712,62
19,871701186034,82
19,284083366181,102
19,750886611187,58
19,919197823026,74
19,384179652400,90
19,816260222588,138
19,210526151030,97
19,495776106616,149
19,945012228482,68
19,384468659793,79
19,400930079611,133
19,314482481265,66
19,349435998924,134
19,380734371410,94
19,863129185304,54
19,389169531271,116
19,176404904473,69
19,679453075525,92
19,702830548447,88
19,877194198700,111
19,418604295928,148
19,556388862616,139
19,274761600136,143
19,134390993040,79
19,709229053555,69
19,430946284790,71
19,444797600349,56
19,875125493289,87
19,554521191996,76
19,982079076090,86
19,771137437634,124
19,986065693858,109
19,334074319971,84
19,509762284879,97
19,775611741635,138
19,132954606361,73
19,425456990082,143
19,126834215166,143
19,536851950801,138
19,578705048123,110
19,516495915668,86
19,482340522139,90
19,776538360607,72
19,400127531270,97
19,381299535788,74
19,642234808130,128
19,453357640486,64
19,118389501460,143
19,838962966418,69
19,868744054130,87
19,529831629045,55
19,697814031389,86
20,933914210509,94
20,172950643766,73
20,869112308003,55
20,290827207620,61
20,388403878360,109
20,871701186034,148
20,986065693858,74
20,508818965558,109
20,945012228482,138
20,413227470171,75
20,189470486214,66
20,316871031375,125
20,814141265887,132
20,948543507361,132
20,203262278452,137
20,398900612810,134
20,877194198700,93
20,523196696835,66
20,549746556299,83
20,129753980851,147
20,450659382698,146
20,702830548447,150
20,384179652400,60
20,994411186239,117
20,862174790606,119
20,770565227675,143
20,509762284879,130
20,140903716305,67
20,547685258313,89
20,875125493289,67
20,205930062465,131
20,568658660566,66
20,849681336901,83
20,152614854189,140
20,527453991710,123
20,146051347589,138
20,514254550616,97
20,750886611187,58
20,379942304309,139
20,569219762080,116
20,642234808130,84
20,207178796787,119
20,108649313374,70
20,516286957430,72
20,421337093409,113
20,859109096191,119
20,566877828296,142
20,389169531271,127
20,234646454745,81
20,154554749200,144
20,518329844939,150
21,132186536765,63
21,534109743798,90
21,411067277447,96
21,203262278452,130
21,140903716305,54
21,516495915668,113
21,174237001203,144
21,868744054130,80
21,467986934495,136
21,322758894316,102
21,421337093409,65
21,380734371410,149
21,430946284790,136
21,771137437634,79
21,308792010934,146
21,412348931569,116
21,227635917829,79
21,887528437482,123
21,875605607431,139
21,600770885624,59
21,379942304309,95
21,419446364450,84
21,945312847530,115
21,518329844939,50
21,649921994715,96
21,862174790606,84
21,994411186239,104
21,265444172694,122
21,944472664850,113
21,349435998924,130
21,636021875565,139
21,312237459250,52
21,294993047536,83
21,389169531271,141
21,765572003296,143
21,208174494479,103
21,873640709962,134
21,770565227675,53
21,741544174664,78
21,578147508823,124
21,272121204465,140
21,776538360607,99
21,67014520356,83
21,702421087613,95
21,264132323061,92
21,483738463713,149
21,740581174440,115
21,750886611187,52
21,786975743876,73
21,297083512852,126
21,833663232208,129
21,816260222588,53
21,916984241291,81
21,383476286895,59
21,168074802141,52
21,187272692439,114
21,308440276732,59
21,199968033019,58
21,482429892907,99
21,457459442332,109
21,839518983686,121
21,608852371253,146
21,284083366181,76
21,420756960291,52
21,805966823208,124
21,732970729968,113
21,486804801433,60
21,482340522139,64
21,314482481265,77
21,113476782830,148
21,509762284879,75
21,117431954043,60
21,642234808130,93
21,948543507361,110
21,108326062706,104
21,349330324726,113
21,567657950596,91
21,300475101700,64
21,180531962334,96
21,923237099384,129
21,722946564026,80
21,167742802915,95
21,660310920540,97
21,246144606961,63
21,618570550236,57
21,506298714832,83
21,418604295928,114
21,330700905340,116
21,176404904473,147
21,336491915536,57
21,339589987290,105
21,152614854189,52
21,495776106616,62
21,334074319971,63
21,803607788754,110
21,569219762080,138
21,547244118460,129
21,250617599940,102
21,875125493289,150
21,716818652888,129
21,384179652400,52
21,869112308003,85
21,400127531270,105
21,252522255166,150
21,673737891943,87
21,413227470171,78
21,814141265887,57
21,118389501460,139
21,154554749200,130
21,375276903331,120
21,859109096191,129
21,836900805029,59
21,467615168772,108
21,159425007904,138
21,679453075525,54
21,996103067914,59
21,189470486214,63
21,425456990082,71
21,398900612810,59
21,896919583724,66
21,317663070530,103
22,556388862616,77
22,698718941817,84
22,127026679653,136
22,654563447110,64
22,527453991710,89
22,566877828296,129
22,882152991390,127
22,769357296879,78
22,696368469198,76
22,349435998924,118
22,473186595371,77
22,234646454745,102
22,534109743798,82
22,413227470171,96
22,430946284790,80
22,518329844939,108
22,962728896848,66
22,816260222588,106
22,400930079611,122
22,174237001203,69
22,414652410482,84
22,660310920540,148
22,418604295928,75
22,419446364450,114
22,557899454410,62
22,669515708071,125
22,349330324726,53
22,409542246104,116
22,450659382698,138
22,336491915536,84
22,518787417161,102
22,776538360607,139
22,284083366181,138
22,398900612810,148
22,692492393712,142
22,702830548447,93
22,330700905340,100
22,933914210509,95
22,117431954043,119
22,859109096191,94
22,252522255166,101
22,749625390019,119
22,999543417737,114
22,899657914264,66
22,511511692317,74
22,558886167633,52
22,833663232208,88
22,490997846898,133
22,754664511022,114
22,862174790606,105
22,364745567029,120
22,925173129386,120
22,590034051433,80
22,103362565865,73
22,199968033019,67
22,274761600136,68
22,139669412174,93
22,861348595761,92
22,948543507361,110
22,384179652400,85
22,939369924082,78
22,316871031375,146
22,643925479319,111
22,875605607431,134
22,893005812666,74
22,636021875565,104
22,902956788286,126
22,67014520356,117
22,172950643766,63
22,516286957430,94
22,322758894316,56
22,272121204465,97
22,516495915668,66
22,250617599940,82
22,771137437634,123
22,140903716305,124
22,167742802915,133
22,126834215166,106
22,873640709962,61
22,629919786056,129
22,384468659793,76
22,576518370019,111
22,246144606961,127
22,261188186216,86
22,144568875894,75
22,775611741635,63
22,380734371410,143
22,554521191996,82
22,308440276732,88
22,679453075525,149
22,312237459250,63
22,600770885624,58
22,118389501460,134
22,828509049873,72
22,572878568883,125
22,286243122717,112
22,113476782830,143
22,482340522139,123
22,716818652888,57
22,297083512852,62
22,444797600349,76
22,308792010934,109
22,923237099384,55
22,839518983686,106
22,388403878360,91
22,314482481265,56
22,741544174664,83
22,411067277447,90
22,482429892907,126
22,919197823026,98
22,896919583724,70
22,863129185304,142
22,435122760857,149
22,916984241291,130
22,578705048123,92
22,998040421944,114
22,805966823208,77
22,203262278452,118
22,168074802141,87
22,649921994715,126
22,549746556299,135
22,508818965558,77
22,765572003296,65
22,702421087613,121
22,786975743876,137
22,982079076090,75
22,945012228482,107
22,567657950596,94
22,722946564026,62
22,904647940449,146
22,529831629045,113
22,770565227675,86
22,377848719039,64
22,941976384328,101
22,568658660566,87
22,673737891943,86
22,375276903331,122
22,528771298719,56
22,339589987290,137
22,152614854189,142
22,495776106616,136
22,300475101700,101
22,877194198700,63
22,453357640486,52
22,400127531270,97
22,646511826677,102
22,154554749200,122
22,488529033803,75
23,364745567029,138
23,312237459250,114
23,525199185853,78
23,702421087613,88
23,308440276732,92
23,996103067914,56
23,413227470171,108
23,925173129386,141
23,118389501460,112
23,999543417737,75
23,998040421944,89
23,419481071217,108
23,862174790606,127
23,290827207620,71
23,986065693858,136
23,629919786056,140
23,509762284879,131
23,108326062706,82
23,869112308003,103
23,314482481265,82
23,863129185304,129
23,430946284790,67
23,603333456348,134
23,933914210509,122
23,578147508823,84
23,420756960291,117
23,925484684473,88
23,589814450967,66
23,103362565865,95
23,176404904473,147
23,409542246104,64
23,529831629045,82
23,117431954043,56
23,139669412174,130
23,873640709962,60
23,411067277447,137
23,398900612810,79
23,265444172694,149
23,336491915536,129
23,692492393712,134
23,272121204465,134
23,941976384328,140
23,508818965558,112
23,887528437482,113
23,180531962334,95
23,414652410482,119
23,129753980851,58
23,749193678427,148
23,669515708071,103
23,194144382996,137
23,578705048123,100
23,673737891943,84
23,146051347589,89
23,877194198700,53
23,702830548447,113
23,144568875894,99
23,569219762080,52
23,805966823208,107
23,732970729968,60
23,506298714832,145
23,250617599940,137
23,518787417161,135
23,749625390019,70
23,836900805029,78
23,962728896848,77
23,203262278452,144
23,558886167633,107
23,698718941817,118
23,473186595371,139
23,418604295928,62
23,636021875565,75
23,518329844939,57
23,754664511022,133
23,600770885624,144
23,770565227675,96
23,902956788286,106
23,861348595761,133
23,566877828296,111
23,709229053555,123
23,516495915668,130
23,207178796787,106
23,923237099384,73
23,899657914264,56
23,154554749200,56
23,633320411611,82
23,349435998924,80
23,554521191996,98
23,208174494479,87
23,467615168772,144
23,816260222588,68
23,944472664850,84
23,567657950596,138
23,534109743798,131
23,246144606961,125
23,986202008726,128
23,882152991390,51
23,679453075525,137
23,375276903331,67
23,174237001203,97
23,696368469198,142
23,919197823026,140
23,379942304309,75
23,334425348148,81
23,536851950801,134
23,875125493289,65
23,167742802915,147
23,389169531271,145
23,697814031389,65
23,381299535788,85
24,566877828296,144
24,600770885624,142
24,630929030795,70
24,527453991710,57
24,261188186216,55
24,174237001203,62
24,962728896848,134
24,518787417161,88
24,894482053097,149
24,189470486214,102
24,435583017631,57
24,400930079611,51
24,377848719039,127
24,203262278452,54
24,132954606361,113
24,172950643766,90
24,941976384328,145
24,904647940449,80
24,771137437634,64
24,482340522139,67
24,534109743798,66
24,608852371253,112
24,986202008726,76
24,208174494479,94
24,516286957430,53
24,234646454745,143
24,264132323061,123
24,629919786056,68
24,205930062465,70
24,246144606961,69
24,887528437482,123
24,187272692439,88
24,877194198700,83
24,322758894316,88
24,381299535788,75
24,749625390019,145
24,314482481265,144
24,482429892907,64
24,140903716305,66
24,180531962334,102
24,803607788754,66
24,383476286895,59
24,435122760857,68
24,297083512852,51
24,414652410482,98
24,775611741635,129
24,518329844939,75
24,636021875565,50
24,732970729968,65
24,536851950801,150
24,893005812666,150
24,126834215166,102
24,816260222588,139
24,982079076090,89
24,398900612810,53
24,754664511022,70
24,939369924082,112
24,173672457176,62
24,384468659793,57
24,643925479319,109
24,252522255166,132
24,514254550616,137
24,590034051433,62
24,875125493289,94
24,869112308003,137
24,199753522658,59
24,508818965558,82
24,425456990082,59
24,836900805029,148
24,578147508823,55
24,718971287692,81
24,698718941817,96
24,308440276732,85
24,103362565865,121
24,679453075525,56
24,528771298719,148
24,411067277447,93
24,871701186034,85
24,654563447110,74
24,290827207620,79
24,250617599940,57
24,769357296879,120
24,576518370019,64
24,194144382996,101
24,168074802141,127
24,509762284879,149
24,388403878360,95
24,312237459250,77
24,511511692317,137
24,554521191996,53
24,749193678427,114
24,750886611187,67
24,272121204465,129
24,786975743876,129
24,916984241291,69
24,706236730898,143
24,875605607431,118
24,556388862616,146
24,896919583724,98
24,467986934495,54
24,882152991390,134
24,669515708071,70
24,849681336901,93
24,129753980851,79
24,996103067914,84
24,349435998924,81
25,265444172694,61
25,482429892907,139
25,117431954043,94
25,400127531270,115
25,398900612810,57
25,486804801433,95
25,144568875894,144
25,488529033803,57
25,679453075525,116
25,377848719039,64
25,108326062706,129
25,334074319971,56
25,418604295928,127
25,511511692317,88
25,556388862616,107
25,388403878360,111
25,771137437634,120
25,506298714832,88
25,660310920540,124
25,205930062465,125
25,168074802141,121
25,916984241291,118
25,649921994715,118
25,749625390019,132
25,467986934495,69
25,996103067914,144
25,126834215166,58
25,435583017631,134
25,563144943925,66
25,420756960291,121
25,925484684473,52
25,409542246104,121
25,629919786056,51
25,839518983686,105
25,828509049873,97
25,769357296879,101
25,173672457176,65
25,284083366181,135
